Time;Demand;Year;Month;Day_of_week;Season;Temperature
10;3838;2017;9;5;4;23.0
11;3845;2017;9;5;4;22.7
12;3664;2017;9;5;4;21.6
13;3792;2017;9;5;4;21.2
14;3818;2017;9;5;4;22.0
15;3783;2017;9;5;4;22.2
16;3815;2017;9;5;4;21.9
17;3813;2017;9;5;4;21.6
18;3802;2017;9;5;4;22.7
19;3616;2017;9;5;4;22.1
20;3416;2017;9;5;4;21.6
21;3214;2017;9;5;4;22.3
22;3091;2017;9;5;4;23.5
23;291;2017;9;5;4;25.1
0;2682;2017;9;6;4;26.9
1;2532;2017;9;6;4;26.8
2;248;2017;9;6;4;28.3
3;248;2017;9;6;4;28.1
4;2505;2017;9;6;4;28.6
5;2555;2017;9;6;4;28.0
6;2722;2017;9;6;4;27.2
7;3033;2017;9;6;4;26.5
8;3443;2017;9;6;4;25.3
9;377;2017;9;6;4;24.3
10;3903;2017;9;6;4;23.9
11;3952;2017;9;6;4;23.5
12;3837;2017;9;6;4;22.7
13;3971;2017;9;6;4;23.0
14;4004;2017;9;6;4;21.9
15;3975;2017;9;6;4;21.9
16;3942;2017;9;6;4;22.2
17;3807;2017;9;6;4;21.8
18;38;2017;9;6;4;22.7
19;362;2017;9;6;4;22.5
20;3414;2017;9;6;4;22.2
21;3193;2017;9;6;4;23.7
22;3074;2017;9;6;4;24.9
23;2887;2017;9;6;4;25.9
0;2659;2017;9;7;4;26.8
1;2505;2017;9;7;4;28.2
2;2427;2017;9;7;4;28.9
3;2422;2017;9;7;4;29.1
4;2418;2017;9;7;4;29.4
5;2406;2017;9;7;4;28.8
6;2429;2017;9;7;4;28.0
7;263;2017;9;7;4;26.8
8;2947;2017;9;7;4;25.8
9;3248;2017;9;7;4;25.3
10;3409;2017;9;7;4;25.2
11;3483;2017;9;7;4;24.6
12;3463;2017;9;7;4;24.8
13;3517;2017;9;7;4;23.7
14;3502;2017;9;7;4;24.3
15;3464;2017;9;7;4;23.8
16;3407;2017;9;7;4;23.7
17;3351;2017;9;7;4;23.7
18;3439;2017;9;7;4;24.2
19;3344;2017;9;7;4;23.1
20;3201;2017;9;7;4;23.4
21;3015;2017;9;7;4;25.2
22;2862;2017;9;7;4;25.7
23;2685;2017;9;7;4;26.7
0;2484;2017;9;1;4;27.8
1;2338;2017;9;1;4;27.6
2;2278;2017;9;1;4;28.8
3;2277;2017;9;1;4;28.8
4;2291;2017;9;1;4;28.5
5;2266;2017;9;1;4;27.8
6;2274;2017;9;1;4;27.1
7;2465;2017;9;1;4;27.0
8;2733;2017;9;1;4;26.1
9;3014;2017;9;1;4;26.0
10;3186;2017;9;1;4;25.9
11;3304;2017;9;1;4;25.9
12;3371;2017;9;1;4;24.4
13;3409;2017;9;1;4;23.9
14;3418;2017;9;1;4;22.9
15;34;2017;9;1;4;22.7
16;3359;2017;9;1;4;23.3
17;3379;2017;9;1;4;23.9
18;3509;2017;9;1;4;24.3
19;3437;2017;9;1;4;24.0
20;3297;2017;9;1;4;23.7
21;3112;2017;9;1;4;25.2
22;293;2017;9;1;4;25.1
23;2731;2017;9;1;4;25.7
0;2514;2017;9;2;4;25.4
1;237;2017;9;2;4;25.8
2;2311;2017;9;2;4;24.5
3;2322;2017;9;2;4;24.4
4;2368;2017;9;2;4;24.1
5;2433;2017;9;2;4;22.7
6;2612;2017;9;2;4;23.8
7;2996;2017;9;2;4;23.7
8;3543;2017;9;2;4;24.0
9;3983;2017;9;2;4;24.0
10;4141;2017;9;2;4;23.1
11;4236;2017;9;2;4;24.5
12;4066;2017;9;2;4;26.8
13;4164;2017;9;2;4;28.1
14;4156;2017;9;2;4;28.7
15;4019;2017;9;2;4;30.0
16;3993;2017;9;2;4;30.7
17;3965;2017;9;2;4;30.7
18;3988;2017;9;2;4;29.0
19;3815;2017;9;2;4;28.6
20;3616;2017;9;2;4;28.0
21;34;2017;9;2;4;27.3
22;3265;2017;9;2;4;26.6
23;3051;2017;9;2;4;25.9
0;2803;2017;9;3;4;25.3
1;2634;2017;9;3;4;25.1
2;256;2017;9;3;4;25.0
3;2559;2017;9;3;4;24.3
4;2591;2017;9;3;4;24.0
5;2648;2017;9;3;4;24.7
6;2835;2017;9;3;4;24.2
7;3185;2017;9;3;4;23.7
8;3648;2017;9;3;4;23.4
9;4006;2017;9;3;4;23.0
10;4116;2017;9;3;4;23.3
11;4149;2017;9;3;4;23.8
12;3932;2017;9;3;4;25.1
13;4001;2017;9;3;4;26.0
14;3984;2017;9;3;4;27.2
15;3968;2017;9;3;4;28.0
16;4041;2017;9;3;4;29.6
17;4027;2017;9;3;4;28.6
18;4044;2017;9;3;4;30.7
19;3864;2017;9;3;4;28.4
20;3649;2017;9;3;4;28.6
21;3419;2017;9;3;4;26.2
22;327;2017;9;3;4;26.2
23;3042;2017;9;3;4;26.0
0;277;2017;9;4;4;25.1
1;2597;2017;9;4;4;24.9
2;2514;2017;9;4;4;24.4
3;2507;2017;9;4;4;23.1
4;2528;2017;9;4;4;22.9
5;2564;2017;9;4;4;22.6
6;2721;2017;9;4;4;22.4
7;3072;2017;9;4;4;22.2
8;3584;2017;9;4;4;22.1
9;4017;2017;9;4;4;22.0
10;4221;2017;9;4;4;22.2
11;4334;2017;9;4;4;22.2
12;4238;2017;9;4;4;22.8
13;4385;2017;9;4;4;24.8
14;4375;2017;9;4;4;25.6
15;4268;2017;9;4;4;26.5
16;4164;2017;9;4;4;26.9
17;4061;2017;9;4;4;28.0
18;4053;2017;9;4;4;28.1
19;3863;2017;9;4;4;27.2
20;3648;2017;9;4;4;26.7
21;3422;2017;9;4;4;25.8
22;3288;2017;9;4;4;23.8
23;3062;2017;9;4;4;23.0
0;2798;2017;9;5;4;22.6
1;2624;2017;9;5;4;21.5
2;2536;2017;9;5;4;20.3
3;2523;2017;9;5;4;21.6
4;2543;2017;9;5;4;22.8
5;2587;2017;9;5;4;22.1
6;2735;2017;9;5;4;22.3
7;3056;2017;9;5;4;20.7
8;3498;2017;9;5;4;20.6
9;391;2017;9;5;4;20.3
10;4098;2017;9;5;4;20.3
11;4231;2017;9;5;4;20.6
12;4132;2017;9;5;4;21.0
13;4303;2017;9;5;4;21.0
14;4336;2017;9;5;4;21.3
15;4274;2017;9;5;4;21.6
16;4218;2017;9;5;4;21.5
17;4091;2017;9;5;4;21.4
18;4074;2017;9;5;4;21.8
19;3863;2017;9;5;4;21.6
20;362;2017;9;5;4;21.4
21;3375;2017;9;5;4;20.6
22;3222;2017;9;5;4;20.3
23;2989;2017;9;5;4;19.1
0;273;2017;9;6;4;18.6
1;2556;2017;9;6;4;18.6
2;2475;2017;9;6;4;18.2
3;247;2017;9;6;4;18.6
4;2492;2017;9;6;4;18.6
5;2545;2017;9;6;4;18.4
6;2667;2017;9;6;4;18.3
7;2914;2017;9;6;4;18.2
8;3295;2017;9;6;4;18.3
9;3668;2017;9;6;4;18.0
10;3837;2017;9;6;4;18.1
11;3882;2017;9;6;4;18.2
12;3718;2017;9;6;4;18.3
13;3877;2017;9;6;4;18.4
14;39;2017;9;6;4;18.5
15;3819;2017;9;6;4;18.3
16;3721;2017;9;6;4;18.8
17;3677;2017;9;6;4;18.8
18;3677;2017;9;6;4;19.1
19;3497;2017;9;6;4;19.4
20;3309;2017;9;6;4;20.2
21;3112;2017;9;6;4;20.2
22;3014;2017;9;6;4;20.5
23;2837;2017;9;6;4;20.9
0;2617;2017;9;7;4;19.2
1;2463;2017;9;7;4;19.2
2;2396;2017;9;7;4;19.4
3;2393;2017;9;7;4;19.3
4;2403;2017;9;7;4;20.4
5;2414;2017;9;7;4;23.9
6;245;2017;9;7;4;25.4
7;2609;2017;9;7;4;25.0
8;2879;2017;9;7;4;25.4
9;3108;2017;9;7;4;25.4
10;3144;2017;9;7;4;24.8
11;3172;2017;9;7;4;25.1
12;3098;2017;9;7;4;26.8
13;3082;2017;9;7;4;27.9
14;3053;2017;9;7;4;29.4
15;3054;2017;9;7;4;30.4
16;3099;2017;9;7;4;31.7
17;3171;2017;9;7;4;32.2
18;3205;2017;9;7;4;31.4
19;3121;2017;9;7;4;29.8
20;2996;2017;9;7;4;29.5
21;2834;2017;9;7;4;27.5
22;2706;2017;9;7;4;25.4
23;255;2017;9;7;4;27.3
0;2382;2017;9;1;4;26.1
1;2267;2017;9;1;4;26.0
2;2224;2017;9;1;4;24.7
3;2239;2017;9;1;4;23.3
4;2253;2017;9;1;4;23.9
5;2262;2017;9;1;4;22.9
6;2301;2017;9;1;4;22.7
7;2446;2017;9;1;4;21.6
8;2625;2017;9;1;4;22.9
9;2775;2017;9;1;4;22.5
10;2855;2017;9;1;4;23.7
11;2853;2017;9;1;4;24.1
12;2825;2017;9;1;4;26.0
13;279;2017;9;1;4;27.7
14;2793;2017;9;1;4;27.4
15;2826;2017;9;1;4;27.6
16;2896;2017;9;1;4;27.2
17;3057;2017;9;1;4;27.1
18;3138;2017;9;1;4;26.3
19;3079;2017;9;1;4;25.6
20;2964;2017;9;1;4;24.6
21;281;2017;9;1;4;24.7
22;2672;2017;9;1;4;25.1
23;2528;2017;9;1;4;23.1
0;2382;2017;9;2;4;23.3
1;2313;2017;9;2;4;23.4
2;231;2017;9;2;4;23.7
3;2326;2017;9;2;4;23.7
4;2352;2017;9;2;4;22.8
5;2364;2017;9;2;4;22.3
6;2422;2017;9;2;4;22.0
7;2663;2017;9;2;4;21.8
8;3038;2017;9;2;4;21.5
9;3367;2017;9;2;4;21.7
10;3577;2017;9;2;4;22.4
11;3733;2017;9;2;4;22.8
12;3763;2017;9;2;4;23.6
13;3875;2017;9;2;4;24.4
14;3881;2017;9;2;4;24.6
15;3851;2017;9;2;4;24.6
16;3792;2017;9;2;4;24.1
17;3743;2017;9;2;4;23.7
18;3786;2017;9;2;4;24.5
19;3624;2017;9;2;4;25.3
20;344;2017;9;2;4;24.7
21;3232;2017;9;2;4;23.4
22;3039;2017;9;2;4;23.0
23;2822;2017;9;2;4;24.6
0;2589;2017;9;3;4;23.9
1;2428;2017;9;3;4;23.0
2;2375;2017;9;3;4;21.5
3;2375;2017;9;3;4;21.0
4;2408;2017;9;3;4;22.2
5;2458;2017;9;3;4;21.3
6;2598;2017;9;3;4;20.5
7;2899;2017;9;3;4;21.1
8;3318;2017;9;3;4;19.8
9;3695;2017;9;3;4;21.6
10;3876;2017;9;3;4;23.4
11;3974;2017;9;3;4;24.9
12;3873;2017;9;3;4;27.3
13;4037;2017;9;3;4;27.7
14;4048;2017;9;3;4;28.2
15;3947;2017;9;3;4;28.5
16;3931;2017;9;3;4;28.7
17;3884;2017;9;3;4;28.4
18;3888;2017;9;3;4;27.8
19;3696;2017;9;3;4;26.8
20;349;2017;9;3;4;25.5
21;3278;2017;9;3;4;24.8
22;3137;2017;9;3;4;23.7
23;2938;2017;9;3;4;22.3
0;2691;2017;9;4;4;21.2
1;253;2017;9;4;4;21.5
2;246;2017;9;4;4;22.1
3;2455;2017;9;4;4;22.5
4;2481;2017;9;4;4;22.5
5;2537;2017;9;4;4;21.0
6;2692;2017;9;4;4;21.0
7;2973;2017;9;4;4;21.0
8;3325;2017;9;4;4;21.9
9;3597;2017;9;4;4;22.2
10;3747;2017;9;4;4;22.9
11;3753;2017;9;4;4;24.1
12;3589;2017;9;4;4;25.4
13;3695;2017;9;4;4;25.9
14;3689;2017;9;4;4;24.3
15;3669;2017;9;4;4;24.1
16;371;2017;9;4;4;21.9
17;3733;2017;9;4;4;21.5
18;3708;2017;9;4;4;20.8
19;3542;2017;9;4;4;20.2
20;3363;2017;9;4;4;21.2
21;3155;2017;9;4;4;20.2
22;3048;2017;9;4;4;19.9
23;2857;2017;9;4;4;19.5
0;2634;2017;9;5;4;20.8
1;2482;2017;9;5;4;20.4
2;2419;2017;9;5;4;19.4
3;2417;2017;9;5;4;19.9
4;2439;2017;9;5;4;19.8
5;2477;2017;9;5;4;19.4
6;2588;2017;9;5;4;18.9
7;2858;2017;9;5;4;18.1
8;3271;2017;9;5;4;17.8
9;3622;2017;9;5;4;18.1
10;3769;2017;9;5;4;18.4
11;3853;2017;9;5;4;18.8
12;3739;2017;9;5;4;20.0
13;3908;2017;9;5;4;20.0
14;3955;2017;9;5;4;21.2
15;3909;2017;9;5;4;22.3
16;3859;2017;9;5;4;22.7
17;38;2017;9;5;4;23.6
18;3793;2017;9;5;4;22.0
19;3597;2017;9;5;4;21.2
20;3388;2017;9;5;4;21.7
21;3176;2017;9;5;4;20.8
22;304;2017;9;5;4;20.2
23;2841;2017;9;5;4;19.6
0;2626;2017;9;6;4;19.7
1;2466;2017;9;6;4;19.7
2;2403;2017;9;6;4;19.1
3;2409;2017;9;6;4;18.9
4;2438;2017;9;6;4;18.9
5;2486;2017;9;6;4;18.5
6;2602;2017;9;6;4;18.2
7;2897;2017;9;6;4;19.0
8;3293;2017;9;6;4;19.0
9;3674;2017;9;6;4;19.6
10;3786;2017;9;6;4;21.6
11;3807;2017;9;6;4;22.7
12;3611;2017;9;6;4;24.3
13;3699;2017;9;6;4;24.8
14;3679;2017;9;6;4;25.1
15;3638;2017;9;6;4;24.9
16;3695;2017;9;6;4;25.0
17;3689;2017;9;6;4;24.5
18;3616;2017;9;6;4;24.2
19;3448;2017;9;6;4;24.0
20;3262;2017;9;6;4;23.3
21;3085;2017;9;6;4;22.4
22;2987;2017;9;6;4;22.5
23;282;2017;9;6;4;22.7
0;2602;2017;9;7;4;21.5
1;244;2017;9;7;4;20.6
2;2381;2017;9;7;4;19.6
3;2382;2017;9;7;4;20.8
4;239;2017;9;7;4;21.0
5;2372;2017;9;7;4;21.1
6;2402;2017;9;7;4;20.9
7;2549;2017;9;7;4;21.2
8;2753;2017;9;7;4;19.9
9;2907;2017;9;7;4;22.0
10;3009;2017;9;7;4;23.1
11;3015;2017;9;7;4;25.0
12;2973;2017;9;7;4;24.0
13;2966;2017;9;7;4;24.6
14;2944;2017;9;7;4;27.6
15;2949;2017;9;7;4;27.8
16;2943;2017;9;7;4;28.3
17;3066;2017;9;7;4;27.4
18;315;2017;9;7;4;26.2
19;3071;2017;9;7;4;25.1
20;2952;2017;9;7;4;24.6
21;2795;2017;9;7;4;24.2
22;265;2017;9;7;4;24.2
23;25;2017;9;7;4;23.6
0;2337;2017;9;1;4;23.0
1;2213;2017;9;1;4;21.9
2;2177;2017;9;1;4;21.0
3;2186;2017;9;1;4;22.8
4;2205;2017;9;1;4;21.7
5;221;2017;9;1;4;21.1
6;2196;2017;9;1;4;20.5
7;2335;2017;9;1;4;20.1
8;2543;2017;9;1;4;20.6
9;2735;2017;9;1;4;21.3
10;2877;2017;9;1;4;22.8
11;2941;2017;9;1;4;24.0
12;2973;2017;9;1;4;24.4
13;2979;2017;9;1;4;25.2
14;2926;2017;9;1;4;27.0
15;2921;2017;9;1;4;27.1
16;2897;2017;9;1;4;27.4
17;3077;2017;9;1;4;26.7
18;3177;2017;9;1;4;25.9
19;3103;2017;9;1;4;25.3
20;2978;2017;9;1;4;24.7
21;2828;2017;9;1;4;24.2
22;2678;2017;9;1;4;24.2
23;2516;2017;9;1;4;23.6
0;2345;2017;9;2;4;23.3
1;2222;2017;9;2;4;23.2
2;219;2017;9;2;4;23.1
3;2213;2017;9;2;4;23.0
4;2259;2017;9;2;4;22.4
5;2328;2017;9;2;4;22.2
6;247;2017;9;2;4;21.8
7;2788;2017;9;2;4;21.8
8;3217;2017;9;2;4;21.3
9;3595;2017;9;2;4;22.6
10;3768;2017;9;2;4;24.5
11;3833;2017;9;2;4;24.1
12;3734;2017;9;2;4;24.8
13;3909;2017;9;2;4;25.0
14;395;2017;9;2;4;25.4
15;3894;2017;9;2;4;26.5
16;3826;2017;9;2;4;25.2
17;3791;2017;9;2;4;25.3
18;3771;2017;9;2;4;24.6
19;3569;2017;9;2;4;24.4
20;3359;2017;9;2;4;24.1
21;3145;2017;9;2;4;24.0
22;3015;2017;9;2;4;24.2
23;2819;2017;9;2;4;23.9
0;2595;2017;9;3;4;23.5
1;2443;2017;9;3;4;22.8
2;2395;2017;9;3;4;21.2
3;2397;2017;9;3;4;20.8
4;2428;2017;9;3;4;19.0
5;2477;2017;9;3;4;19.0
6;2592;2017;9;3;4;19.0
7;2866;2017;9;3;4;18.9
8;3277;2017;9;3;4;18.7
9;3651;2017;9;3;4;18.2
10;381;2017;9;3;4;18.7
11;3894;2017;9;3;4;19.3
12;3802;2017;9;3;4;19.7
13;3967;2017;9;3;4;20.7
14;3993;2017;9;3;4;22.1
15;3934;2017;9;3;4;22.6
16;3879;2017;9;3;4;22.6
17;3834;2017;9;3;4;23.7
18;3805;2017;9;3;4;22.3
19;3614;2017;9;3;4;18.7
20;3409;2017;9;3;4;16.9
21;3193;2017;9;3;4;17.0
22;3062;2017;9;3;4;16.8
23;2876;2017;9;3;4;17.0
0;2647;2017;9;4;4;16.4
1;2481;2017;9;4;4;16.9
2;2422;2017;9;4;4;16.9
3;243;2017;9;4;4;16.8
4;2455;2017;9;4;4;17.8
5;2506;2017;9;4;4;17.4
6;2636;2017;9;4;4;17.2
7;2935;2017;9;4;4;17.1
8;3324;2017;9;4;4;16.2
9;3698;2017;9;4;4;17.7
10;3822;2017;9;4;4;18.3
11;3858;2017;9;4;4;18.9
12;3685;2017;9;4;4;20.6
13;381;2017;9;4;4;21.3
14;3758;2017;9;4;4;22.7
15;371;2017;9;4;4;23.2
16;3731;2017;9;4;4;23.5
17;3753;2017;9;4;4;23.5
18;37;2017;9;4;4;22.7
19;3531;2017;9;4;4;21.8
20;3343;2017;9;4;4;20.9
21;3146;2017;9;4;4;21.0
22;3032;2017;9;4;4;21.3
23;2845;2017;9;4;4;19.4
0;2613;2017;9;5;4;19.3
1;2461;2017;9;5;4;19.0
2;2407;2017;9;5;4;18.8
3;2413;2017;9;5;4;18.8
4;2439;2017;9;5;4;19.2
5;2505;2017;9;5;4;18.7
6;2709;2017;9;5;4;18.2
7;2981;2017;9;5;4;18.5
8;3281;2017;9;5;4;18.1
9;3562;2017;9;5;4;18.4
10;3636;2017;9;5;4;19.7
11;3626;2017;9;5;4;21.1
12;3513;2017;9;5;4;21.2
13;3667;2017;9;5;4;21.7
14;3652;2017;9;5;4;22.2
15;3579;2017;9;5;4;23.6
16;3591;2017;9;5;4;23.8
17;3571;2017;9;5;4;23.1
18;3483;2017;9;5;4;23.0
19;3316;2017;9;5;4;21.4
20;3142;2017;9;5;4;20.0
21;2949;2017;9;5;4;19.2
22;2844;2017;9;5;4;18.7
23;2673;2017;9;5;4;18.7
0;2462;2017;9;6;4;18.2
1;2325;2017;9;6;4;18.6
2;2293;2017;9;6;4;18.5
3;2312;2017;9;6;4;17.6
4;2343;2017;9;6;4;18.2
5;2389;2017;9;6;4;17.5
6;2489;2017;9;6;4;17.4
7;2701;2017;9;6;4;16.3
8;302;2017;9;6;4;16.7
9;3313;2017;9;6;4;17.2
10;3436;2017;9;6;4;19.0
11;3462;2017;9;6;4;20.6
12;3342;2017;9;6;4;22.1
13;3463;2017;9;6;4;23.3
14;3485;2017;9;6;4;24.1
15;3458;2017;9;6;4;24.1
16;345;2017;9;6;4;23.6
17;3449;2017;9;6;4;23.6
18;3446;2017;9;6;4;23.0
19;3292;2017;9;6;4;23.1
20;3122;2017;9;6;4;22.7
21;2933;2017;9;6;4;22.5
22;2844;2017;9;6;4;22.3
23;268;2017;9;6;4;22.2
0;247;2017;9;7;4;22.4
1;2326;2017;9;7;4;21.5
2;2278;2017;9;7;4;21.2
3;2285;2017;9;7;4;21.2
4;2296;2017;9;7;4;20.1
5;2308;2017;9;7;4;20.4
6;2306;2017;9;7;4;19.7
7;2469;2017;9;7;4;21.0
8;2716;2017;9;7;4;21.0
9;2918;2017;9;7;4;22.0
10;3022;2017;9;7;4;23.1
11;303;2017;9;7;4;24.0
12;2981;2017;9;7;4;24.0
13;2995;2017;9;7;4;24.5
14;2979;2017;9;7;4;24.3
15;2948;2017;9;7;4;24.3
16;2955;2017;9;7;4;24.5
17;3073;2017;9;7;4;24.5
18;3148;2017;9;7;4;24.1
19;3057;2017;9;7;4;23.1
20;2929;2017;9;7;4;23.8
21;2765;2017;9;7;4;23.2
22;2626;2017;9;7;4;22.4
23;2464;2017;9;7;4;20.8
0;2296;2017;10;1;4;20.5
1;2168;2017;10;1;4;19.9
2;2139;2017;10;1;4;19.9
3;2153;2017;10;1;4;20.0
4;2166;2017;10;1;4;19.6
5;2162;2017;10;1;4;19.7
6;2135;2017;10;1;4;19.5
7;2233;2017;10;1;4;19.6
8;2426;2017;10;1;4;19.6
9;2615;2017;10;1;4;19.6
10;2719;2017;10;1;4;20.1
11;277;2017;10;1;4;20.5
12;2814;2017;10;1;4;22.5
13;2846;2017;10;1;4;23.2
14;2822;2017;10;1;4;25.1
15;2762;2017;10;1;4;25.8
16;2786;2017;10;1;4;26.4
17;3019;2017;10;1;4;26.7
18;3087;2017;10;1;4;25.2
19;3017;2017;10;1;4;24.7
20;2909;2017;10;1;4;23.8
21;2768;2017;10;1;4;24.8
22;2614;2017;10;1;4;23.7
23;2462;2017;10;1;4;20.9
0;2293;2017;10;2;4;20.1
1;2187;2017;10;2;4;19.6
2;2158;2017;10;2;4;19.4
3;2186;2017;10;2;4;19.3
4;2236;2017;10;2;4;19.2
5;2317;2017;10;2;4;19.2
6;2482;2017;10;2;4;19.2
7;2748;2017;10;2;4;18.8
8;3089;2017;10;2;4;17.6
9;3415;2017;10;2;4;17.5
10;3541;2017;10;2;4;17.9
11;3586;2017;10;2;4;17.9
12;3406;2017;10;2;4;19.2
13;354;2017;10;2;4;19.6
14;3537;2017;10;2;4;19.4
15;3527;2017;10;2;4;21.1
16;3584;2017;10;2;4;19.7
17;3652;2017;10;2;4;19.8
18;3596;2017;10;2;4;19.0
19;3427;2017;10;2;4;18.8
20;325;2017;10;2;4;18.0
21;3081;2017;10;2;4;18.0
22;2962;2017;10;2;4;17.5
23;2776;2017;10;2;4;16.4
0;2567;2017;10;3;4;15.6
1;2435;2017;10;3;4;15.5
2;239;2017;10;3;4;15.7
3;241;2017;10;3;4;16.2
4;2435;2017;10;3;4;15.9
5;2486;2017;10;3;4;15.8
6;2641;2017;10;3;4;15.4
7;2936;2017;10;3;4;14.8
8;3284;2017;10;3;4;14.8
9;3518;2017;10;3;4;15.0
10;3653;2017;10;3;4;15.6
11;3713;2017;10;3;4;16.4
12;3591;2017;10;3;4;17.8
13;3802;2017;10;3;4;19.2
14;3865;2017;10;3;4;18.9
15;3829;2017;10;3;4;19.3
16;3802;2017;10;3;4;19.6
17;3815;2017;10;3;4;18.9
18;3738;2017;10;3;4;18.6
19;3517;2017;10;3;4;17.4
20;3301;2017;10;3;4;17.3
21;3098;2017;10;3;4;17.1
22;2957;2017;10;3;4;16.7
23;2762;2017;10;3;4;16.4
0;2544;2017;10;4;4;16.2
1;2397;2017;10;4;4;16.2
2;2356;2017;10;4;4;16.4
3;2377;2017;10;4;4;15.5
4;2404;2017;10;4;4;16.1
5;2464;2017;10;4;4;15.4
6;2648;2017;10;4;4;14.9
7;2894;2017;10;4;4;14.8
8;317;2017;10;4;4;14.6
9;3332;2017;10;4;4;14.9
10;334;2017;10;4;4;15.4
11;3309;2017;10;4;4;16.5
12;3174;2017;10;4;4;17.5
13;3348;2017;10;4;4;17.7
14;3374;2017;10;4;4;17.8
15;3361;2017;10;4;4;18.5
16;3377;2017;10;4;4;17.8
17;345;2017;10;4;4;17.6
18;343;2017;10;4;4;17.0
19;3274;2017;10;4;4;15.0
20;3116;2017;10;4;4;14.2
21;2951;2017;10;4;4;14.1
22;2845;2017;10;4;4;14.1
23;2663;2017;10;4;4;14.3
0;2459;2017;10;5;4;14.3
1;2334;2017;10;5;4;14.7
2;2301;2017;10;5;4;14.8
3;2332;2017;10;5;4;15.1
4;2366;2017;10;5;4;15.2
5;2428;2017;10;5;4;15.4
6;2556;2017;10;5;4;15.5
7;2778;2017;10;5;4;15.4
8;304;2017;10;5;4;15.7
9;3214;2017;10;5;4;15.9
10;3308;2017;10;5;4;16.1
11;3313;2017;10;5;4;16.5
12;3202;2017;10;5;4;16.9
13;3334;2017;10;5;4;18.0
14;3346;2017;10;5;4;18.2
15;3295;2017;10;5;4;20.0
16;3303;2017;10;5;4;20.7
17;3414;2017;10;5;4;21.6
18;3412;2017;10;5;4;21.6
19;3266;2017;10;5;4;20.5
20;311;2017;10;5;4;19.3
21;2957;2017;10;5;4;19.4
22;283;2017;10;5;4;19.1
23;2653;2017;10;5;4;19.7
0;2458;2017;10;6;4;19.5
1;234;2017;10;6;4;18.4
2;2308;2017;10;6;4;18.0
3;2337;2017;10;6;4;17.9
4;237;2017;10;6;4;17.6
5;2439;2017;10;6;4;18.2
6;2585;2017;10;6;4;17.7
7;2803;2017;10;6;4;17.5
8;3104;2017;10;6;4;17.8
9;3314;2017;10;6;4;18.8
10;3341;2017;10;6;4;19.5
11;3317;2017;10;6;4;20.9
12;3195;2017;10;6;4;22.9
13;3338;2017;10;6;4;23.8
14;3355;2017;10;6;4;25.3
15;3346;2017;10;6;4;25.7
16;3435;2017;10;6;4;25.1
17;3475;2017;10;6;4;24.4
18;3416;2017;10;6;4;24.2
19;3288;2017;10;6;4;22.8
20;3138;2017;10;6;4;21.8
21;2971;2017;10;6;4;21.4
22;2867;2017;10;6;4;20.0
23;269;2017;10;6;4;20.4
0;2484;2017;10;7;4;19.5
1;2361;2017;10;7;4;18.8
2;2333;2017;10;7;4;18.8
3;2353;2017;10;7;4;18.7
4;2352;2017;10;7;4;17.6
5;2351;2017;10;7;4;17.5
6;243;2017;10;7;4;16.5
7;2614;2017;10;7;4;16.4
8;2826;2017;10;7;4;16.5
9;2987;2017;10;7;4;18.6
10;3028;2017;10;7;4;20.2
11;2984;2017;10;7;4;22.0
12;2956;2017;10;7;4;22.5
13;2986;2017;10;7;4;23.8
14;2988;2017;10;7;4;24.9
15;2971;2017;10;7;4;24.7
16;2975;2017;10;7;4;24.9
17;3119;2017;10;7;4;24.0
18;3156;2017;10;7;4;23.7
19;3078;2017;10;7;4;22.7
20;2955;2017;10;7;4;22.3
21;2799;2017;10;7;4;21.9
22;2645;2017;10;7;4;21.3
23;2489;2017;10;7;4;20.8
0;2326;2017;10;1;4;21.2
1;2209;2017;10;1;4;20.7
2;2177;2017;10;1;4;20.6
3;2193;2017;10;1;4;20.9
4;2203;2017;10;1;4;20.4
5;2205;2017;10;1;4;19.6
6;2207;2017;10;1;4;19.3
7;2328;2017;10;1;4;18.4
8;251;2017;10;1;4;18.3
9;2654;2017;10;1;4;19.7
10;2772;2017;10;1;4;22.1
11;2794;2017;10;1;4;23.6
12;2856;2017;10;1;4;24.8
13;2861;2017;10;1;4;25.8
14;2796;2017;10;1;4;27.6
15;2733;2017;10;1;4;28.0
16;2781;2017;10;1;4;27.5
17;2999;2017;10;1;4;27.3
18;3047;2017;10;1;4;26.2
19;2969;2017;10;1;4;23.9
20;2869;2017;10;1;4;23.6
21;2712;2017;10;1;4;22.9
22;2581;2017;10;1;4;22.0
23;2434;2017;10;1;4;21.9
0;2258;2017;10;2;4;21.5
1;2151;2017;10;2;4;21.0
2;214;2017;10;2;4;20.7
3;2164;2017;10;2;4;20.5
4;2182;2017;10;2;4;20.5
5;2207;2017;10;2;4;20.0
6;2225;2017;10;2;4;19.9
7;242;2017;10;2;4;20.0
8;2695;2017;10;2;4;20.7
9;2933;2017;10;2;4;21.2
10;304;2017;10;2;4;22.1
11;3089;2017;10;2;4;21.7
12;3071;2017;10;2;4;22.5
13;3143;2017;10;2;4;22.3
14;3157;2017;10;2;4;22.7
15;3075;2017;10;2;4;22.9
16;3036;2017;10;2;4;22.6
17;3219;2017;10;2;4;22.0
18;3264;2017;10;2;4;21.5
19;318;2017;10;2;4;21.1
20;3052;2017;10;2;4;20.6
21;2889;2017;10;2;4;20.5
